        0.1065000E+03        0.2130000E+05       -0.1945420E+03       -0.1945420E+03        0.0000000E+00       -0.1945420E+03
        0.1070000E+03        0.2140000E+05       -0.1949865E+03       -0.1949865E+03        0.0000000E+00       -0.1949865E+03
        0.1075000E+03        0.2150000E+05       -0.1944984E+03       -0.1944984E+03        0.0000000E+00       -0.1944984E+03
        0.1080000E+03        0.2160000E+05       -0.1948440E+03       -0.1948440E+03        0.0000000E+00       -0.1948440E+03
        0.1085000E+03        0.2170000E+05       -0.1947266E+03       -0.1947266E+03        0.0000000E+00       -0.1947266E+03
        0.1090000E+03        0.2180000E+05       -0.1947919E+03       -0.1947919E+03        0.0000000E+00       -0.1947919E+03
        0.1095000E+03        0.2190000E+05       -0.1943666E+03       -0.1943666E+03        0.0000000E+00       -0.1943666E+03
        0.1100000E+03        0.2200000E+05       -0.1943099E+03       -0.1943099E+03        0.0000000E+00       -0.1943099E+03
        0.1105000E+03        0.2210000E+05       -0.1946694E+03       -0.1946694E+03        0.0000000E+00       -0.1946694E+03
        0.1110000E+03        0.2220000E+05       -0.1950823E+03       -0.1950823E+03        0.0000000E+00       -0.1950823E+03
        0.1115000E+03        0.2230000E+05       -0.1949226E+03       -0.1949226E+03        0.0000000E+00       -0.1949226E+03
        0.1120000E+03        0.2240000E+05       -0.1947313E+03       -0.1947313E+03        0.0000000E+00       -0.1947313E+03
        0.1125000E+03        0.2250000E+05       -0.1947681E+03       -0.1947681E+03        0.0000000E+00       -0.1947681E+03
        0.1130000E+03        0.2260000E+05       -0.1947023E+03       -0.1947023E+03        0.0000000E+00       -0.1947023E+03
        0.1135000E+03        0.2270000E+05       -0.1945293E+03       -0.1945293E+03        0.0000000E+00       -0.1945293E+03
        0.1140000E+03        0.2280000E+05       -0.1943978E+03       -0.1943978E+03        0.0000000E+00       -0.1943978E+03
        0.1145000E+03        0.2290000E+05       -0.1940626E+03       -0.1940626E+03        0.0000000E+00       -0.1940626E+03
        0.1150000E+03        0.2300000E+05       -0.1947556E+03       -0.1947556E+03        0.0000000E+00       -0.1947556E+03
        0.1155000E+03        0.2310000E+05       -0.1941637E+03       -0.1941637E+03        0.0000000E+00       -0.1941637E+03
        0.1160000E+03        0.2320000E+05       -0.1947115E+03       -0.1947115E+03        0.0000000E+00       -0.1947115E+03
        0.1165000E+03        0.2330000E+05       -0.1943856E+03       -0.1943856E+03        0.0000000E+00       -0.1943856E+03
        0.1170000E+03        0.2340000E+05       -0.1944403E+03       -0.1944403E+03        0.0000000E+00       -0.1944403E+03
        0.1175000E+03        0.2350000E+05       -0.1945162E+03       -0.1945162E+03        0.0000000E+00       -0.1945162E+03
        0.1180000E+03        0.2360000E+05       -0.1944769E+03       -0.1944769E+03        0.0000000E+00       -0.1944769E+03
        0.1185000E+03        0.2370000E+05       -0.1947420E+03       -0.1947420E+03        0.0000000E+00       -0.1947420E+03
        0.1190000E+03        0.2380000E+05       -0.1944543E+03       -0.1944543E+03        0.0000000E+00       -0.1944543E+03
        0.1195000E+03        0.2390000E+05       -0.1943309E+03       -0.1943309E+03        0.0000000E+00       -0.1943309E+03
        0.1200000E+03        0.2400000E+05       -0.1943001E+03       -0.1943001E+03        0.0000000E+00       -0.1943001E+03
        0.1205000E+03        0.2410000E+05       -0.1947204E+03       -0.1947204E+03        0.0000000E+00       -0.1947204E+03
